game_id,title,genre,author,text,link,status,rating,rating_count,tags,ave_session_time,platforms
1376796,Duck Run,Platformer,Cube Legal,Pegue logo esse Salgadinho!,https://cubelegal.itch.io/duck-run,In development,4.6,53.0,"2D, Construct 2, Cute, duck, Parkour, Pixel Art",,"HTML5, Windows"
1380934,Hard Time (2006),Fighting,MDickie,,https://mdickie.itch.io/ht2006,Released,4.6,5.0,"2006, 3D, Escape Game, prison, Singleplayer",,Windows
1381821,Radio Bubble,,Ash K,scream into the void and listen,https://ash-k.itch.io/radiobubble,Released,4.7,74.0,"2D, Co-op, Experimental, Massively multiplayer, Procedural Generation, psychedelic, social, Virtual Pet",A few seconds,"Windows, macOS, Linux"
1391574,Geographical Adventures,,Sebastian Lague,Fly around the world delivering packages to various countries.,https://sebastian.itch.io/geographical-adventures,Prototype,4.7,248.0,,,"Windows, macOS, Linux"
1397439,TEISATSU,Visual Novel,PACCHI STUDIO,"An otome featuring love, war, and spies!",https://pacchistudio.itch.io/teisatsu,Released,4.7,286.0,"Anime, Boys' Love, Dating Sim, LGBT, Multiple Endings, Otome, Romance, Slice Of Life, Yaoi",About an hour,"Windows, macOS, Linux"
1400584,Saint Spell's Love Guide to the Magical Student's Spellbook,Visual Novel,jiefinch,Dating sim set within a magic school. Features 29 characters.,https://jiefinch.itch.io/saintspell,Released,4.8,1064.0,"2D, Dating Sim, Fantasy, Magic, Pixel Art",About a half-hour,"Windows, macOS, Linux"
1410194,casting hearts,Visual Novel,npckc,have a crystal ball date with your witch girlfriend.,https://npckc.itch.io/casting-hearts,released,4.9,34.0,"atmospheric, cozy, cute, fantasy, female protagonist, lgbt, narrative, relationship, romance",about a half-hour,"windows, macos, linux"
1410244,Who's Lila?,Adventure,Garage_Heathen,"A reverse-detective adventure, where you control your character's face",https://garage-heathen.itch.io/whos-lila,Released,4.9,106.0,"Horror, Low-poly, Multiple Endings, Mystery, Narrative, Point & Click, Retro, Singleplayer, Surreal",,
1411747,Truth Or Dare,Adventure,Mixa Vision,"Claire and Jamie approach an abandoned mansion, to fulfill a dare, will it be their last?",https://mixa-vision.itch.io/truth-or-dare,In development,4.4,13.0,"3D, Atmospheric, Creepy, First-Person, Horror, Psychological Horror, Short, Singleplayer, Survival Horror",About a half-hour,Windows
1412045,She Was A Dream,Visual Novel,Morphixx,The quest of an akward lesbian tryna make her dreams come true.,https://morphixxx.itch.io/she-was-a-dream,Released,4.6,14.0,"Cute, Dating Sim, Female Protagonist, Lesbian, LGBT, Narrative, Ren'Py, Romance, Yuri",,"Windows, macOS, Linux"
1415113,Duels of Fortune,Fighting,Cosmic Hat Games,"A fast, explosive fighting game with a colourful comic book artstyle!",https://cosmic-hat-games.itch.io/duels-of-fortune,In development,4.6,22.0,"3D, Arcade, Casual, combos, fighter, Local multiplayer, PvP, Unity",A few minutes,Windows
1415172,Pocket Lover! (demo-ish),Visual Novel,Bingzi,Your virtual bf Nial,https://bingzi.itch.io/pocket-lover-14-demo,In development,4.7,199.0,"Horror, Psychological Horror, Romance, yandere",,
1421039,Perfumare:Avulsion [IF],Interactive Fiction,PDRRook,Perfumare (Interactive Fiction),https://pdrr.itch.io/perfumare-avulsion,In development,4.8,140.0,"Amare, Atmospheric, Crime, Dystopian, Female Protagonist, Mystery, Romance, Story Rich",,"Windows, macOS, Linux, Android"
1423243,[FULL- BxG]Seven days before Halloween,Visual Novel,saitoki,What will you do when you find out your girlfriend is a murderous psychopath stalker?,https://saitoki.itch.io/seven-days-before-halloween,Released,4.7,26.0,"Anime, First-Person, Horror, Meaningful Choices, Multiple Endings, Psychological Horror, Romance, yandere",About an hour,"Windows, macOS, Linux, Android"
1426031,Bagman Strikes Back (C64),Platformer,LC-Games,The convict wants more money!,https://lowcarb.itch.io/bagman-strikes-back-c64,Released,5.0,9.0,"2D, Arcade, bagman, Commodore 64, maze, Pixel Art, Remake, Retro, Singleplayer",A few minutes,
1432620,Ghostophobia,Puzzle,Coseph #,Fan game by Phasmophobia,https://coseph-games.itch.io/ghostophobia,In development,3.7,37.0,"3D, Co-op, First-Person, Ghosts, Horror, Low-poly, Multiplayer, phasmophobia, Voice Acting",A few minutes,"HTML5, Windows, Android"
1437505,Train to Sachsenhausen,Card Game,Charles Games,History-based game that relates the dramatic events tied to the closing of Czech universities in November 1939.,https://charlesgames.itch.io/train-to-sachsenhausen,Released,4.5,4.0,Historical,,Windows
1441275,Chronicles of Taldun: The Remainder,Visual Novel,Nim,"A story of love, death and lies.",https://nimphradora.itch.io/chronicles-of-taldun-the-remainder,Released,4.9,102.0,"Amare, Fantasy, Gay, Horror, LGBT, Meaningful Choices, Otome, Romance, Text based",A few hours,"Windows, macOS, Linux"
1442352,REAVER Demo,Shooter,crunkz,REAVER is an ultra-fast-paced FPS that emphasizes on mobility and weapon mechanics to shred through arenas with style.,https://crunkz.itch.io/reaver,In development,4.7,18.0,"3D, Arena Shooter, Fast-Paced, FPS, Low-poly, Movement Shooter, stylized",A few minutes,Windows
1444237,Lotus: The Self-Made Witch,Visual Novel,tofurocks,Brew gender potions & graduate together(?) with your bestie(?),https://tofurocks.itch.io/lotus,Released,4.4,32.0,"Amare, Crafting, Fantasy, Gender, LGBT, LGBTQIA, Magic, Queer, Transgender",About a half-hour,"HTML5, Windows, macOS, Linux"
1444538,Touch Theory,Visual Novel,DarkChibiShadow,"Mad scientist, Zeggy, is stuck in his ""lab"" when suddenly he gets a very intriguing (and sexy) visitor!",https://darkchibishadow.itch.io/touch-theory,Released,4.9,16.0,"bl, frankenstein, Halloween, Kinetic Novel, mad-scientist, Queer, scifi",About a half-hour,"Windows, macOS, Linux, Android"
1445292,Toziuha Night: Dracula's Revenge,Platformer,Danny Garay,2D Classicvania side-scroller action platformer retro.,https://dannygaray60.itch.io/toziuha-night-draculas-revenge,Released,4.6,12.0,"2D, Anime, Dark Fantasy, Fantasy, Female Protagonist, Pixel Art, Retro, Side Scroller",A few hours,"Windows, Linux"
1445292,Toziuha Night: Dracula's Revenge,Platformer,Danny Garay,2D Classicvania side-scroller action platformer retro.,https://dannygaray60.itch.io/toziuha-night-draculas-revenge,Released,4.6,12.0,"2D, Anime, Dark Fantasy, Fantasy, Female Protagonist, Pixel Art, Retro, Side Scroller",A few hours,"Windows, Linux"
1445292,Toziuha Night: Dracula's Revenge,Platformer,Danny Garay,2D Classicvania side-scroller action platformer retro.,https://dannygaray60.itch.io/toziuha-night-draculas-revenge,Released,4.6,12.0,"2D, Anime, Dark Fantasy, Fantasy, Female Protagonist, Pixel Art, Retro, Side Scroller",A few hours,"Windows, Linux"
1445292,Toziuha Night: Dracula's Revenge,Platformer,Danny Garay,2D Classicvania side-scroller action platformer retro.,https://dannygaray60.itch.io/toziuha-night-draculas-revenge,Released,4.6,12.0,"2D, Anime, Dark Fantasy, Fantasy, Female Protagonist, Pixel Art, Retro, Side Scroller",A few hours,"Windows, Linux"
1449456,Ballads at Midnight,Visual Novel,Synstoria,"Exiled in a castle at the mercy of a bored vampire, will you escape him or will you fall for him?",https://synstoria.itch.io/ballads-at-midnight,Released,4.8,414.0,"Amare, Dating Sim, Female Protagonist, Otome, Romance, Story Rich, Vampire",A few hours,"Windows, macOS, Linux"
1449588,bunny bye-bye,Puzzle,wormpod,help a little alien friend clean their space station in 20 puzzling levels!,https://wormpod.itch.io/bunny-bye-bye,Released,4.6,44.0,"2D, Casual, Cute, Pixel Art, Relaxing, Sci-fi, Short, Singleplayer",,"HTML5, Windows"
1449766,Hyperbolica,Adventure,CodeParade,A Non-Euclidean Adventure,https://codeparade.itch.io/hyperbolica,Released,5.0,13.0,"Atmospheric, Comedy, Cute, Experimental, First-Person, non-eucledian, psychedelic, Surreal, Virtual Reality (VR)",About an hour,"Windows, macOS, Linux"
1450097,Revenge of Trasmoz,Platformer,Volcano Bytes,2 players single screen arcade platformer for the Amstrad CPC,https://volcanobytes.itch.io/revenge-of-trasmoz,Released,4.8,28.0,"2D, 8-Bit, Amstrad CPC, Arcade, Creepy, Cute, Fantasy, Multiplayer, Pixel Art, Retro",A few seconds,Windows
1450561,Dragon Dinner Date (NaNoRenO 2022),Visual Novel,Astra Dragon,Have dinner with a dragon! A game made for NaNoRenO 2022,https://astraldrgn1.itch.io/dragon-dinner-date-2022,Released,4.4,26.0,"2D, Cute, Dating Sim, Furry, Ren'Py, Short, Singleplayer",About a half-hour,"Windows, macOS"
1453482,Thrombolo,Platformer,Autumn West,,https://autumnwest.itch.io/thrombolo,Released,4.8,11.0,"2D, Controller, Funny, Short, Singleplayer, weird",About an hour,Windows
1454757,Zorlok,Interactive Fiction,albie,Dark comedy about a demon and the nerdy teen they're bound to serve.,https://gamesbyalbie.itch.io/zorlok,In development,4.8,432.0,"Comedy, Dark Humor, Horror, LGBT, Monsters, Mystery, Narrative, Romance, Twine",About a half-hour,HTML5
1456067,5 Nights At Grek's Hotel (Shrek is fired),Survival,mhze,You don't want to mess with Grek... but he does!,https://mhze.itch.io/5-nights-at-shreks-hotel,Released,4.3,113.0,"3D, First-Person, FPS, Horror, Short, shrek, Singleplayer, the-backrooms",A few minutes,"Windows, macOS, Linux"
1462416,Tales of Grumville: A Legendary Pie and A Nameless Statue,Visual Novel,Mushroomallow,"Even the ""most boring town in the whole world"" has its mysteries.",https://mushroomallow.itch.io/tales-of-grumville,Released,4.8,49.0,"Animals, Comedy, Cute, Furry, Kinetic Novel, Non violent, Relaxing, Ren'Py, Slice Of Life, Story Rich",,"Windows, macOS, Linux, Android"
1463401,The Night of the Scissors,Survival,selewi,"Scrap hunting season has gone wrong, VHS slasher survival horror.",https://selewi.itch.io/the-night-of-the-scissors,Released,4.5,49.0,"3D, Atmospheric, Gore, Horror, PSX (PlayStation), Psychological Horror, Retro, Short, Slasher, Survival Horror",About an hour,"Windows, macOS, Linux"
1466480,I Got Isekai'd AND I F***IN' HATE IT!,Visual Novel,OnionCuttingNinja,A comedy-focused Isekai parody Visual Novel,https://onioncuttingninja.itch.io/i-got-isekaid-and-i-fin-hate-it,Released,3.8,21.0,"2D, Anime, Comedy, Fantasy, Funny, Multiple Endings, Parody, Ren'Py, Story Rich",,"Windows, macOS, Linux, Android"
1466852,lose95,Action,Kultisti,click click delete,https://kultisti.itch.io/lose95,Released,4.6,440.0,"2D, Bullet Hell, Clicker, Endless, Ludum Dare 50, Pixel Art, Retro, Roguelike, Roguelite, Singleplayer",,"HTML5, Windows"
1469346,Flooded caves,Puzzle,NuSan,Dig caves to redirect an inevitable rising water until you can save everyone,https://nusan.itch.io/flooded-caves,Released,4.5,109.0,"2D, Ludum Dare 50, Non violent, PICO-8, Pixel Art, Retro, Short",,"HTML5, Windows, macOS, Linux"
1472503,Reversary,Fighting,aplove,,https://aplovestudio.itch.io/reversary,Released,4.7,81.0,"2D, Boss battle, Ludum Dare 50, Pixel Art",,HTML5
1476383,Shogun Showdown - Alpha,Card Game,Roboatino,A turn-based roguelike (alpha version),https://roboatino.itch.io/shogunshowdown,In development,4.8,930.0,"Deck Building, Pixel Art, Roguelike, Turn-based, Turn-Based Combat",About a half-hour,"HTML5, Windows, macOS, Linux"
1482363,Synthesis (Persona 5 Visual Novel),Visual Novel,ANTITHESIS: Joker/Crow Role Swap Zine,A Joker x Akechi Roleswap Visual Novel,https://antithesisvn.itch.io/synthesis,In development,4.9,56.0,"5, Boys' Love, Fangame, Multiple Endings, persona, persona-5",,"Windows, macOS"
1490917,Soppel,Action,Emlise( formerly faxdoc ),Bottomless trash,https://emlise.itch.io/soppel,Released,4.6,57.0,"2D, Bullet Hell, Pixel Art, Singleplayer",A few minutes,
1497150,Exhibit of Sorrows,Simulation,adayofjoy,Have fun with seemingly friendly dolls and a not so friendly clown.,https://adayofjoy.itch.io/exhibit-of-sorrows,Released,4.8,1725.0,"2D, clown, Creepy, Hand-drawn, Horror, html5, Mouse only, Psychological Horror, Short",A few minutes,HTML5
1497671,Castlevania Circle of the Moon GBC,Platformer,Ryan Marcham,"Fan made tech demo, non profit.",https://diablohead.itch.io/castlevania-circle-of-the-moon-gbc,Released,4.5,16.0,"2D, Game Boy, Game Boy Advance, Game Boy ROM, gb-studio, Retro, Singleplayer",,HTML5
1499328,Bandit RIP: Smackdown [BETA],Fighting,Zetoman77,Online fighting and shooting brawler in the browser!,https://zetoman77.itch.io/banditrip,In development,4.4,13.0,"2D, Beat 'em up, combos, Co-op, Multiplayer, Pixel Art, Shoot 'Em Up",A few minutes,HTML5
1500707,You And Me,Puzzle,Kathinka,A short GL RPG-Maker game made with washitape.,https://kathinkapng.itch.io/you-and-me,Released,4.7,336.0,"2D, Anime, Cute, Female Protagonist, Lesbian, LGBT, RPG Maker, Short, Yuri",A few minutes,"HTML5, Windows, macOS, Linux"
1501520,Macrophage,Action,RoyalSkies,Join the fight!,https://royalskies.itch.io/macrophage,Released,4.7,19.0,"3D, germ, infection, macrophage, phage, royal, Shoot 'Em Up, Top down shooter, virus",,Windows
1504397,Disillusioned Reunion,Visual Novel,ChaniMK,Childhood friends reunite after 15 years...,https://chanimk.itch.io/disillusioned-reunion,Released,4.6,71.0,"2D, Anime, Boys' Love, Dating Sim, Gay, LGBT, Romance, Slice Of Life, Yaoi",About an hour,"Windows, macOS, Linux, Android"
1504501,Linelith,Puzzle,Patrick Traynor,Solve puzzles embedded in rocks and crystals as you explore an alien asteroid.,https://patricktraynor.itch.io/linelith,Released,4.8,19.0,"Atmospheric, calm, Space",About a half-hour,"Windows, macOS, Linux"
1510948,Legend of Etad (for Playdate),Adventure,Gareth Williams,First-person dungeon crawler for the Playdate,https://gareth.itch.io/etad,Released,5.0,22.0,"1-bit, Dungeon Crawler, Exploration, First-Person, Playdate",About a half-hour,
1511140,Reality Layer Zero,Card Game,Act-Novel,Card-based debating RPG and occult mystery thriller.,https://act-novel.itch.io/reality-layer-zero,In development,4.9,32.0,"3D, debate, Horror, JRPG, Mystery, Pixel Art, Singleplayer, Thriller",About a half-hour,Windows
1512145,super corporate tax evader (playdate),Action,osuika,shred all your documents and don't let the tax lawyers catch you,https://osuika.itch.io/super-corporate-tax-evader-playdate,In development,4.7,32.0,Playdate,,
1512694,Yacht,Card Game,Nathan Korth,The classic LCD dice game,https://nkorth.itch.io/yacht,Released,4.6,16.0,"Dice, Playdate",A few minutes,
1513721,Fortnite2,Action,qubsonxd,horror game,https://qubsonxd.itch.io/fortnite2,Released,4.6,97.0,"3D, Atmospheric, Creepy, Funny, Horror, Short, Spooky, Touhou, weird",A few minutes,"HTML5, Windows, Linux"
1513769,Foxo's Fun Schoolhouse,Survival,Nicec00lkidd,A fun e̶d̶u̶c̶a̶t̶i̶o̶n̶a̶l̶ game,https://nicec00lkidd.itch.io/foxos-fun-schoolhouse,Released,4.4,35.0,"3D, Baldi's Basics, fake-education, First-Person, foxo, Horror, Survival Horror, Unity, weird",A few hours,"Windows, Linux"
1514131,Quasimodo's Christmas Caper,Platformer,rwx designs,A Christmas themed arcade-style platform game for the Commodore 64.,https://rwxdesigns.itch.io/quasimodos-christmas-caper,Released,4.8,4.0,"caper, Christmas, Commodore 64, designs, quasimodo, rwx",A few minutes,
1515077,Changed: Berserk+ (Plus) - Demo,Action,TeffyDerg,,https://teffyderg.itch.io/changed-berserk-plus,On hold,4.7,173.0,"Beat 'em up, changed, Fangame, Parody, Pixel Art",,"Windows, macOS, Linux"
1519850,Infineural,Survival,Mike Klubnika,A short time dilation horror game.,https://mikeklubnika.itch.io/infineural,Released,4.4,119.0,"3D, Atmospheric, Creepy, First-Person, Horror, Psychological Horror, Retro, Short, Singleplayer",,Windows
1521100,Hakkenkast (ZX Spectrum),Action,Minilop,Dungeon Crawler for ZX Spectrum 48k & 128k,https://minilop.itch.io/hakkenkast,Released,5.0,24.0,"Dungeon Crawler, ZX Spectrum",,
1521158,GroundBreaker,Adventure,Delunado,"Collect resources, buy upgrades and take care of your oxygen. Reach the end of the dark mine!",https://delunado.itch.io/groundbreaker,Released,4.4,67.0,"Atmospheric, Creepy, Dark, Incremental, Management, Procedural Generation, Roguelike, Roguelite, Short, Singleplayer",,"HTML5, Windows"
1522359,BACKROOMS (.EXE),Simulation,ArgondevilGuiderods,Bizarre entitiy encounters in an infinitely large Backrooms,https://argondevilguiderods.itch.io/liminal,In development,4.6,23.0,"3D, analog, backrooms, Creepy, Five Nights at Freddy's, Horror, liminal, ps1, scp, Singleplayer",Days or more,"HTML5, Windows"
1523251,Illumination,Visual Novel,Cadin Batrack,A mini-comic featuring The Botanist,https://cadinb.itch.io/illumination,Released,4.9,19.0,"1-bit, botany, Comics, Hand-drawn, Playdate, Retro, Space",,
1527103,HOUSE HUNTED,Visual Novel,Scopophobia Studios,A game about buying a house.,https://mortisfox.itch.io/house-hunted,Released,4.7,325.0,"Atmospheric, Creepy, Horror, Monsters, Short, Singleplayer, Surreal, TyranoBuilder, Violent",A few minutes,Windows
1527309,You Cannot Go Back! (Playdate),Adventure,timboe,"A game for Playdate. Test your memory, reach the treasure. Keep moving forwards, for you cannot go back!",https://timboe.itch.io/you-cannot-go-back,Released,4.4,12.0,"8-Bit, Arcade, Black and White, Pixel Art, Playdate",A few minutes,
1532303,Tapeworm Disco Puzzle Playdate,Puzzle,LowtekGames,playdate edition,https://lowtekgames.itch.io/tapeworm-disco-puzzle-playdate,Released,4.9,23.0,"Pixel Art, Playdate, Retro, snake, worm",,
