,game_id,title,genre,author,text,link
922,12355,Halloween Forever,Platformer,imaginarymonsters,Retro 8-bit spooky Halloween platformer,https://imaginarymonsters.itch.io/halloween-forever
923,418153,QT (free),Adventure,HappySnakeGames,a very cute game with a very spooky beginning,https://happysnakegames.itch.io/qt
924,329428,Devast.io,Survival,LapaMauve,The Online Post-Apocalyptic Survival Game,https://lapamauve.itch.io/devastio
925,2008749,Skin & Scales,Interactive Fiction,rein,Shape-shift into a dragon. Change the world. Don't let them take who you are.,https://reinwrites.itch.io/skinandscales
926,292960,Doppelganger : Dawn of the Inverted Soul,Visual Novel,azureXtwilight,Escape your other self,https://azurextwilight.itch.io/doppelganger-dawn-of-the-inverted-soul
927,180972,Reditum,N/A,Apophenia 23,A meditative short walk in a 2d world,https://apophenia-23.itch.io/reditum
928,378414,Bruce Lee - Return Of Fury,Fighting,Megastyle,The legend returns on the C64,https://megastyle.itch.io/bruce-lee-return-of-fury
929,1307741,An Outcry,Role Playing,Quinn K.,Harass your neighbours. Debate with birds. Smoke to survive.,https://quinnk.itch.io/an-outcry
930,1777398,Mamono Mower,Action,Hempuli,Minesweeper-Lawnmowing sim crossover. Finally!,https://hempuli.itch.io/mamono-mower
931,190265,Floret Bond ✿,Visual Novel,GBPatch,A free fantasy Visual Novel & Crafting Sim about a magical polyamorous romance.,https://gbpatch.itch.io/floret-bond
932,1803584,My Furry Town,Adventure,Furry Bakery,Farming RPG game with cute furry characters.,https://furrybakery.itch.io/my-furry-town
933,632272,Breaktory,Action,snarge,Automation + Brick Breaker,https://snarge.itch.io/breaktory
934,2746015,Villainess x Reborn (Early Build),Visual Novel,brandenmb,Change your fate…and die trying.,https://brandenmb.itch.io/villainess-x-reborn
935,1260810,"BITE ME, BITE ME",Visual Novel,PACCHI STUDIO,Make a hot vampire drink your blood!,https://pacchistudio.itch.io/bite-me-bite-me
936,762944,Murloc RPG Classic,Role Playing,tkon,A remake of the of the original Murloc RPG,https://tkon.itch.io/murloc-rpg
937,2763250,Amanda the Adventurer 2,Adventure,DreadXP,A whole new adventure with your friend Amanda,https://dreadxp.itch.io/amanda-the-adventurer-2
938,616441,FACE LOVE!,N/A,Day Lane,It's a lovely day at the face factory...,https://daylane.itch.io/facelove
939,2124426,Synthetic Heart [Demo],Role Playing,diamii,An assassination attempt gone wrong,https://diamii.itch.io/synthetic-heart
940,433685,Cat's Cradle,Platformer,Geo Klironomos,a two-player game of string.,https://geoklironomos.itch.io/cats-cradle
941,1608008,SSSPICY!,Puzzle,torcado,A puzzle game about a hungry snake eating very spicy peppers.,https://torcado.itch.io/ssspicy
942,20218,Little Party,Adventure,Turnfollow,Your daughter is having a party.,https://turnfollow.itch.io/littleparty
943,10358,Mouse Corp.,Adventure,thecatamites,Mouse Corp.: What are friends for?,https://thecatamites.itch.io/mouse-corp
944,1444237,Lotus: The Self-Made Witch,Visual Novel,tofurocks,Brew gender potions & graduate together(?) with your bestie(?),https://tofurocks.itch.io/lotus
945,461044,Mutazione,Adventure,Akupara Games,A mutant soap opera where small-town gossip meets the supernatural.,https://akuparagames.itch.io/mutazione
946,23424,Aviator Arcade II,Shooter,RGCD.DEV,Military-Grade Vertical SHMUP Action for your Commodore 64.,https://rgcddev.itch.io/aviator-arcade-ii
947,653126,Dead Function,Role Playing,Kill Idol,Fight hordes of zombies and ghosts with completely unexplained psychic powers!,https://kill-idol.itch.io/dead-function
948,9699,Twin Tiger Shark,Shooter,Wide Pixel Games,Shmup!,https://mix256.itch.io/twin-tiger-shark
949,76251,MangoMan,Platformer,Joseph Gribbin,Action-Platformer about a man who is also a mango.,https://josephgribbin.itch.io/mangoman
950,298911,Hot Pot,Action,Jay,N/A,https://raisedbywoes.itch.io/hot-pot
951,803714,HandParticle,N/A,VoxelKei,The VR experience of audio reactive particles on your hands.,https://voxelkei.itch.io/handparticle
952,492077,Dr. Signal's Strange Machine,Adventure,Caramel,In which a scientist speaks to the dead.,https://caramel.itch.io/strangemachine
953,2989266,Night Reception,Adventure,eys,"You’ve just started your night shift at a small, isolated hotel.",https://beratozturkoglu.itch.io/night-reception
954,2160832,Inside Job,Strategy,FeatureKreep,A reverse tower defense,https://featurekreep.itch.io/inside-job
955,57637,Capacity,Role Playing,Renee Blair,Is your friend worth saving from the evil castle?,https://heptad.itch.io/capacity
956,1532303,Tapeworm Disco Puzzle Playdate,Puzzle,LowtekGames,playdate edition,https://lowtekgames.itch.io/tapeworm-disco-puzzle-playdate
957,17580,Proteus,N/A,Twisted Tree,A musical island exploration by Ed Key and David Kanaga,https://twistedtree.itch.io/proteus
958,1410194,casting hearts,Visual Novel,npckc,have a crystal ball date with your witch girlfriend.,https://npckc.itch.io/casting-hearts
959,1510948,Legend of Etad (for Playdate),Adventure,Gareth Williams,First-person dungeon crawler for the Playdate,https://gareth.itch.io/etad
960,1117003,Skyland,Strategy,evanbowman,Realtime strategy game for GBA,https://evanbowman.itch.io/skyland
961,685867,Family Dinner,Interactive Fiction,pansandpots,It only takes one night to change everything.,https://pansandpots.itch.io/family-dinner
962,2894137,Kimi to Kanojo no LILYVAGANZA [Yandere Yuri Horror Game],Visual Novel,akatsukimeu/赤月めう,Yandere Yuri Horror Visual Novel Game with Live2D Animation.,https://akatsukimeu.itch.io/lilyvaganza
963,2507255,Hell Trap [DEMO],Visual Novel,marikatti,Hell isn't so bad if I can share it with you.,https://marikatti.itch.io/hell-trap
964,197010,Botanicula,Adventure,Amanita Design,Botanicula is a humor-filled indie adventure game created by the makers of Machinarium and Samorost.,https://amanitadesign.itch.io/botanicula
965,1300773,POLAR BEAR IN SPACE! (C64),Action,Psytronik Software,"Take control of Polar Bear in his quest to run, jump and zap through various alien-infested levels collecting krystals.",https://psytronik.itch.io/polar-bear-c64
966,2097494,The Flying General,Visual Novel,Loudo,Some limits can never be crossed.,https://loudo.itch.io/the-flying-general
967,88699,Prom Dreams: A High School Love Story,Adventure,QZ Productions,"Take your dreams by the hand for an unforgettable night of magic, romance... and terror.",https://qz-productions.itch.io/prom-dreams-a-high-school-love-story
968,3092858,Domino Grove,Puzzle,Ezra Szanton,cozy score-chasing puzzle,https://ezra-szanton.itch.io/domino-grove
969,88623,Halloween Otome,Visual Novel,Synokoria,You are cordially invited to the Annual Valdemar Halloween Extravaganza. Two weeks of luxury await you.,https://synokoria.itch.io/halloween-otome
970,2816406,Silent Still,Simulation,SolitaryStudios,A Sleep Paralysis Horror Experience,https://solitarystudios.itch.io/silent-still
971,3095670,Deadly Obsession,Visual Novel,Oni Okami,N/A,https://oniokami.itch.io/deadly-obsession
972,2870702,Penetrate the Veil [2]: Spoken Hearts,Visual Novel,Ursine Vision Atelier,“Doesn't it feel good being hold by someone who loves you and destroy those who despise you?”,https://atelierursine.itch.io/penetrate-the-veil-spoken-hearts
973,294451,Blow the Hen Down,Action,NickZangus,"A game about pirates, hens, and devastating explosives!",https://nickzangus.itch.io/blow-the-hen-down
974,1370318,Midnight Tales VOL.1,Adventure,616 GAMES,For lovers of 80's slasher horror.,https://616games.itch.io/midnight-tales-vol1
975,463,starseed pilgrim,N/A,droqen,a pleasant mystery box. a soft puzzle game.,https://droqen.itch.io/starseedpilgrim
976,1449766,Hyperbolica,Adventure,CodeParade,A Non-Euclidean Adventure,https://codeparade.itch.io/hyperbolica
977,319340,Chalk Gardens,Adventure,Red Owl Games,fantasy exploration game about dealing with life's setbacks,https://red-owl-games.itch.io/chalk-gardens
978,445774,Drive Me To The Moon,Simulation,Olivia Haines,space date,https://livvy.itch.io/drive
979,2042512,That Which Gave Chase,Adventure,Aslak,A sled dog musher is hired to transport a scientist into the unknown,https://aslakkh.itch.io/that-which-gave-chase
980,147765,Quad-It: FPV Simulator,Simulation,Risenfield,N/A,https://risenfield.itch.io/quad-it
981,784789,Lycanthorn,Action,scumhead,A 3D Castlevania inspired action platformer!,https://scumhead.itch.io/lycanthorn
982,1156084,Under Pretense Of Death: The Moon,Visual Novel,PekaQueen,Short visual novel,https://pekaqueen.itch.io/upod-moon
983,22762,SUPERHOTline Miami Deluxe,Action,Albatr,What happens when you mix SUPER HOT with Hotline Miami ? You get SUPERHOTline Miami !,https://albatr.itch.io/superhotline-miami
984,446391,Arcus Chroma: Classic,Fighting,GxGrainSon,"2D fighting game with Colorful Characters, Juggle Combos and Cool Supers",https://gxgrainson.itch.io/arcuschroma
985,185877,Fugl,Simulation,kotoristudios,Experience the thrill of flying and explore a vast beautiful voxel world. Absorb the features of the animals you meet.,https://kotoristudios.itch.io/fugl
986,52859,Interactivity: The Interactive Experience,N/A,Aetheric,Please enjoy this interactive exhibition. But not The Button.,https://aethericgames.itch.io/interactivity-the-interactive-experience
987,277679,beemis: the curse of god,Platformer,blebuel,fight god and his boys,https://blebgo.itch.io/beemis-the-curse-of-god
988,452815,Fit For A King,Adventure,Kitfox Games,"Henry VIII's simulation sandbox. Marry everything, execute everything!",https://kitfoxgames.itch.io/fit-for-a-king
989,2114114,ETCETERA,Adventure,Slitherbop,HELLO STRANGER,https://slitherbop.itch.io/etcetera
990,508416,WALLS,Interactive Fiction,Redact Games,"A 5-minute lofi horror vignette, part of the Haunted PS1 2019 Jam.",https://redactgames.itch.io/walls
991,2364877,Pikabuu: Night Shift Nurse,Survival,Joykeratif,A scary horror that occurred in a hospital,https://joykeratif.itch.io/pikabuu-night-shift-nurse
992,786550,Real Stories from the Grave: A Date to Keep,Adventure,Deadbyte,"There is a monster inside of you, don't let it out",https://deadbyte.itch.io/real-stories-from-the-grave-a-date-to-keep
993,27532,Sanctuary,N/A,Connor Sherlock,The living basalt and the worked,https://connor-sherlock.itch.io/sanctuary
994,428140,The Light at the End of the Ocean,Visual Novel,Jane Titor,A visual novel about about unlikely friendship and loss of identity,https://janetitor.itch.io/lighthouse
995,133432,"A Werewolf Opportunity, Obviously [DEMO ONLY]",Visual Novel,arcade party,An M/M dating sim about kissing werewolves. [Indefinite hiatus],https://arcadeparty.itch.io/awoo
996,705238,Heatwave,Fighting,Monochromesoft,A fast paced fighting game set in the distant future!,https://monochromesoft.itch.io/heatwave
997,2186149,Cursorblade (Demo),Action,RealPeach,bullet hell but you are the cursor,https://realpeach.itch.io/cursorblade
998,3047968,Back To Summer,Visual Novel,Ash,The Twins came back to Gravity Falls For Their Winter Break.,https://funkyglasses.itch.io/back-to-summer
999,860653,TeoT,Fighting,OzzyOuzo,The Eye Of Typhoon [ Tsunami Edition ] / [ Saiki ],https://ozzyouzo.itch.io/teot
1000,2019102,Reel-istic Fishing (Playdate),Simulation,ToadleyUnderControl,"Hook, harpoon, and sell fish to venture deeper. What lies at the bottom?",https://toadleyundercontrol.itch.io/reelisticfishing
1001,2879059,Mint's Hints,Adventure,Grant Marrs,"You once ran the show, now you're running from it.",https://grantmarrs.itch.io/mints-hints
1002,2838247,Coagulation Station,Adventure,TheBigOnionInstitute,Dive Into the Depths of a Living Planet.,https://thebigonioninstitute.itch.io/coagulation-station
1003,1767535,Kirby Gamble Galaxy Stories,Platformer,MegaStrimp,"A fangame made by MegaStrimp & Team Gamble based on the Nintendo series ""Kirby"".",https://megastrimp.itch.io/kirby-gamble-galaxy-stories
1004,571596,Enter Furry World,Visual Novel,RitchLombaroo,Furry bromance,https://ritchlombaroo.itch.io/my-first-visual-novel
1005,653512,Please Dont Touch Anything,Puzzle,NotKnifeTravel,N/A,https://notknifetravel.itch.io/please-dont-touch-anything-remade
1006,398876,Clam Man,Adventure,marafrass,50% Man. 50% Clam. 100% sort of funny.,https://marafrass.itch.io/clam-man
1007,487570,Throw Cubes into Brick Towers To Collapse Them,Simulation,nothke,N/A,https://nothke.itch.io/tower
1008,158545,"One week, My room",Adventure,Joyato,"A week in just five minutes.A closed off room, just eight tatami in size. A small world for you to save.",https://joyato.itch.io/one-week-my-room
1009,12614,Octopus City Blues,Adventure,Ghost in a Bottle,A surreal adventure about everything and nothing.,https://ghost-in-a-bottle.itch.io/octopus-city-blues
1010,1172733,Morgan's Skate Club,N/A,SpaceDimSum,N/A,https://spacedimsum.itch.io/morgansskateclub
1011,809453,REQUIEM,Action,Infrablack Digital Industry,A night at the Opera,https://infrablackdi.itch.io/requiem
1012,728805,Feed the Head (2007),Puzzle,Vectorpark,Just go with it.,https://vectorpark.itch.io/feed-the-head
1013,448934,SHENZHEN I/O,Puzzle,Zachtronics,SHENZHEN I/O: BUILD CIRCUITS. WRITE CODE. RTFM.,https://zachtronics.itch.io/shenzhen-io
1014,2126722,WORDWARD DRAW,N/A,Daniel Linssen,explore 4 letter words,https://managore.itch.io/wordward-draw
1015,31280,Sagittarius,Action,George Prosser,Competitive cosmic archery!,https://gprosser.itch.io/sagittarius
1016,508592,Peglin - A Pachinko Roguelike,Role Playing,Gedig,Take aim and fire to defeat your enemies in this unique Pachinko Roguelike.,https://gedig.itch.io/peglin
1017,1899835,Wega's Challenge,Survival,Peeblo,Wega chases you through a maze,https://peeblo.itch.io/wegas-challenge
1018,53058,Birthplace of Ossian,Adventure,Connor Sherlock,walking simulator,https://connor-sherlock.itch.io/ossian
1019,1636882,Has Your Dream Of Dating A Cute Bunny Girl Finally Come True?,Visual Novel,milkky,date a bunny girl. maybe.,https://milkkylemon.itch.io/bunnygirldatingsim
1020,721482,Moontide,Adventure,Carpetwurm,N/A,https://carpetwurm.itch.io/moontide
1021,1023510,Pico Night Punkin',Rhythm,Carson K.,A low-res demake of Friday Night Funkin' made in PICO-8,https://carsonk.itch.io/pico-night-punkin
1022,997670,Gyakuten Live! (Love Live x Ace Attorney),Visual Novel,krakelak,A Love Live! fangame with Ace Attorney-style gameplay,https://krakelak.itch.io/gyakuten-live
1023,1122698,Prototype Mint B,Visual Novel,Alva-Radio,Have a small chat with an AI,https://alva-radio.itch.io/prototypemintb
1024,1490917,Soppel,Action,Emlise( formerly faxdoc ),Bottomless trash,https://emlise.itch.io/soppel
1025,320526,Snowtopia,N/A,TeaForTwoGames,Welcome to Snowtopia ! Build your ever lasting ski resort.,https://teafortwogames.itch.io/snowtopia
1026,563501,Epic Battle Fantasy 5,Role Playing,"Matt ""Kupo"" Roszak","A turn-based JRPG, full of silly dialogue, anime fanservice, strategic combat, and monster catching!",https://kupo-games.itch.io/epic-battle-fantasy-5
1027,74895,SKULL CHAINZ (PROTOTYPE),Action,Chaoclypse,SWING SKULL KILL SHIT,https://chaoclypse.itch.io/skullchainz
1028,123526,MORNING POST,N/A,HappySnakeGames,N/A,https://happysnakegames.itch.io/morning-post
1029,1199082,Bloodwash,Adventure,TORTURE STAR VIDEO,Can Sara survive a late-night trip to the Laundromat or will the Womb Ripper perform an early delivery?,https://torturestar.itch.io/bloodwash
1030,1085944,Tongue-Tied,Puzzle,Nathan Powless-Lynes,Your tongue is stuck to a frozen pole and life has never been better.,https://nathanpowlesslynes.itch.io/tongue-tied
1031,134716,Catty Shack,Adventure,Ian Burnette,Find the cats. You're a ghost.,https://ianburnette.itch.io/catty-shack
1032,43197,Sepia Tears,Visual Novel,Scarlet String Studios,A romance visual novel about memories best left forgotten.,https://scarletstring.itch.io/sepia-tears
